generation,best_fitness,avg_fitness,diversity
520,3249622.0,2942380.6633333336,295
521,3249622.0,2942184.54,297
522,3249622.0,2930907.765,299
523,3249622.0,2942523.7316666665,295
524,3249622.0,2951531.4816666665,297
525,3249622.0,2957258.5966666667,297
526,3249622.0,2947994.821666667,296
527,3249622.0,2938931.095,299
528,3249622.0,2947921.933333333,296
529,3249622.0,2949381.8366666664,297
530,3249622.0,2940906.486666667,298
531,3249622.0,2946610.118333333,298
532,3249622.0,2942925.6633333336,299
533,3249622.0,2958155.678333333,294
534,3249622.0,2936943.6366666667,299
535,3249622.0,2946422.5733333332,296
536,3249622.0,2950166.32,297
537,3249622.0,2943239.2183333333,297
538,3249622.0,2954639.5283333333,295
539,3249622.0,2954932.23,294
540,3249622.0,2952117.2866666666,297
541,3249622.0,2944770.39,296
542,3249622.0,2952377.305,297
543,3249622.0,2953629.2,294
544,3249622.0,2941804.993333333,296
545,3249622.0,2934681.55,296
546,3249622.0,2940784.078333333,299
547,3249622.0,2939919.575,297
548,3249622.0,2955709.435,298
549,3249622.0,2960376.446666667,295
550,3249622.0,2960889.5616666665,298
551,3249622.0,2937891.18,298
552,3249622.0,2944330.7466666666,299
553,3249622.0,2937304.735,299
554,3249622.0,2949312.77,297
555,3249622.0,2938927.0416666665,297
556,3249622.0,2948629.5483333333,298
557,3249622.0,2965424.776666667,299
558,3249622.0,2944703.6866666665,298
559,3249622.0,2949134.5866666664,295
560,3249622.0,2956362.04,295
561,3249622.0,2951516.5216666665,299
562,3249622.0,2934619.51,296
563,3249622.0,2951737.6816666666,296
564,3249622.0,2947557.97,299
565,3249622.0,2933510.46,298
566,3249622.0,2950273.71,296
567,3249622.0,2943185.385,296
568,3249622.0,2954357.905,298
569,3249622.0,2951943.825,297
570,3249622.0,2942120.408333333,297
571,3249622.0,2944173.8833333333,299
572,3249622.0,2942075.7066666665,298
573,3249622.0,2935302.6333333333,299
574,3249622.0,2953341.191666667,296
575,3249622.0,2943743.525,293
576,3249622.0,2947766.9583333335,297
577,3249622.0,2939617.7283333335,296
578,3249622.0,2937191.0,296
579,3249622.0,2947651.2466666666,297
580,3249622.0,2950394.8583333334,296
581,3249622.0,2938260.825,298
582,3249622.0,2953870.3316666665,298
583,3249622.0,2955252.1,296
584,3249622.0,2957219.055,298
585,3249622.0,2956826.835,294
586,3249622.0,2965202.8133333335,294
587,3249622.0,2959286.8116666665,299
588,3249622.0,2951540.7916666665,298
589,3249622.0,2940284.33,295
590,3249622.0,2950015.7416666667,297
591,3249622.0,2944214.0933333333,295
592,3249622.0,2939108.4683333333,297
593,3249622.0,2949144.45,299
594,3249622.0,2946383.7516666665,297
595,3249622.0,2960075.04,294
596,3249622.0,2953872.1066666665,297
597,3249622.0,2946358.39,298
598,3249622.0,2945431.485,299
599,3249622.0,2950412.1566666667,298
600,3249622.0,2948420.4066666667,297
601,3249622.0,2950136.6533333333,294
602,3249622.0,2955332.2216666667,293
603,3249622.0,2956952.2783333333,298
604,3249622.0,2949513.31,298
605,3249622.0,2932437.7783333333,299
606,3249622.0,2954957.348333333,296
607,3249622.0,2950247.6466666665,296
608,3249622.0,2961763.79,294
609,3249622.0,2946688.2866666666,297
610,3249622.0,2960149.46,297
611,3249622.0,2948478.053333333,300
612,3249622.0,2944781.796666667,297
613,3249622.0,2941881.2016666667,298
614,3249622.0,2939618.35,299
615,3249622.0,2946202.9783333335,299
616,3249622.0,2954927.31,298
617,3249622.0,2963745.57,298
618,3249622.0,2953547.05,297
619,3249622.0,2951188.9883333333,298
620,3249622.0,2941430.325,299
621,3249622.0,2945412.618333333,296
622,3249622.0,2949189.3966666665,297
623,3249622.0,2957937.535,296
624,3249622.0,2939217.6133333333,297
625,3249622.0,2963470.6133333333,293
626,3249622.0,2960159.0233333334,299
627,3249622.0,2951737.7133333334,296
628,3249622.0,2952018.805,296
629,3249622.0,2964249.825,296
630,3249622.0,2949128.7416666667,297
631,3249622.0,2944715.861666667,296
632,3249622.0,2953905.5933333333,298
633,3249622.0,2941733.2116666664,296
634,3249622.0,2953873.5233333334,297
635,3249622.0,2947900.671666667,299
636,3249622.0,2963584.615,296
637,3249622.0,2956883.4616666664,292
638,3249622.0,2950949.815,298
639,3249622.0,2959761.1166666667,294
640,3249622.0,2954031.9066666667,299
641,3249622.0,2957270.9066666667,298
642,3249622.0,2957418.335,295
643,3249622.0,2948241.7733333334,297
644,3249622.0,2940941.0766666667,294
645,3249622.0,2959075.1866666665,296
646,3249622.0,2969278.816666667,296
647,3249622.0,2940080.6566666667,298
648,3249622.0,2955097.915,295
649,3249622.0,2961578.033333333,295
650,3249622.0,2960257.6433333335,295
651,3249622.0,2930293.651666667,296
652,3249622.0,2949910.365,299
653,3249622.0,2947887.4633333334,297
654,3249622.0,2942200.821666667,297
655,3249622.0,2945858.4633333334,296
656,3249622.0,2941648.4316666666,295
657,3249622.0,2941297.4966666666,298
658,3249622.0,2972906.885,294
659,3249622.0,2951251.93,298
660,3249622.0,2946024.341666667,294
661,3249622.0,2950265.94,297
662,3249622.0,2956764.225,296
663,3249622.0,2962591.3383333334,297
664,3249622.0,2969082.3916666666,296
665,3249622.0,2942453.685,297
666,3249622.0,2962218.9566666665,295
667,3249622.0,2954442.905,294
668,3249622.0,2948629.075,297
669,3249622.0,2948628.6533333333,298
670,3249622.0,2954933.178333333,295
671,3249622.0,2954064.9116666666,295
672,3249622.0,2956017.9433333334,292
673,3249622.0,2953597.4183333335,294
674,3249622.0,2945122.91,297
675,3249622.0,2951697.985,292
676,3249622.0,2961144.94,297
677,3249622.0,2957999.5116666667,293
678,3249622.0,2955405.165,297
679,3249622.0,2942645.1616666666,298
680,3249622.0,2958892.2283333335,296
681,3249622.0,2964556.3866666667,298
682,3249622.0,2953157.9883333333,297
683,3249622.0,2948512.993333333,294
684,3249622.0,2945451.65,298
685,3249622.0,2960807.5566666666,295
686,3249622.0,2947008.2383333333,297
687,3249622.0,2943355.45,296
688,3249622.0,2960108.785,297
689,3249622.0,2957345.7,297
690,3249622.0,2960310.4516666667,298
691,3249622.0,2940884.9133333336,296
692,3249622.0,2935745.81,300
693,3249622.0,2936120.065,300
694,3249622.0,2939025.76,295
695,3249622.0,2937557.0866666664,298
696,3249622.0,2937836.0383333336,297
697,3249622.0,2955949.4966666666,295
698,3249622.0,2957424.7483333335,299
699,3249622.0,2962154.4033333333,294
700,3249622.0,2945194.835,300
